Date,Cases_Mean,Cases_LB,Cases_UB,Deaths_Mean,Deaths_LB,Deaths_UB,hospitalized_best,hospitalized_mean,hospitalized_worst,ICU_best,ICU_mean,ICU_worst,total_beds,regular_bed_supply_best,regular_bed_supply_mean,regular_bed_supply_worst,total_ICU_beds,ICU_bed_supply_best,ICU_bed_supply_mean,ICU_bed_supply_worst,patient_vent_lb,patient_vent_mean,patient_vent_ub,total_vents,open_vents_lb,open_vents_mean,open_vents_ub,med_tech,med_tech_active,med_tech_supply,med_tech_demand,nurse,nurse_active,nurse_supply,nurse_demand,phys,phys_active,phys_supply,phys_demand,resp,resp_active,resp_supply,resp_demand
2020-07-13,373018,25027,758530,416935,162525,629260,78333.78,96984.68,115635.58,18650.9,31706.53,44762.16,9024.4,-69309.38,-87960.28,-106611.18,1085,-17565.9,-30621.53,-43677.16,5073.0448,14585.0038,22194.571,2325,-2748.0448,-12260.0038,-19869.571,0,,,,0,,,,10703,3820.971,,4725,0,,,
2020-07-14,359508,23410,735713,418117,162588,631371,75496.68,93472.08,111447.48,17975.4,30558.18,43140.96,9024.4,-66472.28,-84447.68,-102423.08,1085,-16890.4,-29473.18,-42055.96,4889.3088,14056.7628,21390.726,2325,-2564.3088,-11731.7628,-19065.726,0,,,,0,,,,10703,3820.971,,4554,0,,,
2020-07-15,346466,21896,713527,419257,162646,633501,72757.86,90081.16,107404.46,17323.3,29449.61,41575.92,9024.4,-63733.46,-81056.76,-98380.06,1085,-16238.3,-28364.61,-40490.92,4711.9376,13546.8206,20614.727,2325,-2386.9376,-11221.8206,-18289.727,0,,,,0,,,,10703,3820.971,,4389,0,,,
2020-07-16,333878,20479,691958,420355,162701,635572,70114.38,86808.28,103502.18,16693.9,28379.63,40065.36,9024.4,-61089.98,-77783.88,-94477.78,1085,-15608.9,-27294.63,-38980.36,4540.7408,13054.6298,19865.741,2325,-2215.7408,-10729.6298,-17540.741,0,,,,0,,,,10703,3820.971,,4230,0,,,
2020-07-17,321731,19154,670992,421413,162752,637569,67563.51,83650.06,99736.61,16086.55,27347.135,38607.72,9024.4,-58539.11,-74625.66,-90712.21,1085,-15001.55,-26262.135,-37522.72,4375.5416,12579.6821,19142.9945,2325,-2050.5416,-10254.6821,-16817.9945,0,,,,0,,,,10703,3820.971,,4076,0,,,
2020-07-18,310009,17916,650615,422432,162800,639494,65101.89,80602.34,96102.79,15500.45,26350.765,37201.08,9024.4,-56077.49,-71577.94,-87078.39,1085,-14415.45,-25265.765,-36116.08,4216.1224,12121.3519,18445.5355,2325,-1891.1224,-9796.3519,-16120.5355,0,,,,0,,,,10703,3820.971,,3927,0,,,
2020-07-19,298699,16757,630815,423414,162844,641350,62726.79,77661.74,92596.69,14934.95,25389.415,35843.88,9024.4,-53702.39,-68637.34,-83572.29,1085,-13849.95,-24304.415,-34758.88,4062.3064,11679.1309,17772.5905,2325,-1737.3064,-9354.1309,-15447.5905,0,,,,0,,,,10703,3820.971,,3784,0,,,
2020-07-20,287788,15673,611577,424360,162886,643138,60435.48,74824.88,89214.28,14389.4,24461.98,34534.56,9024.4,-51411.08,-65800.48,-80189.88,1085,-13304.4,-23376.98,-33449.56,3913.9168,11252.5108,17123.386,2325,-1588.9168,-8927.5108,-14798.386,0,,,,0,,,,10703,3820.971,,3646,0,,,
2020-07-21,277264,14658,592888,425272,162924,644857,58225.44,72088.64,85951.84,13863.2,23567.44,33271.68,9024.4,-49201.04,-63064.24,-76927.44,1085,-12778.2,-22482.44,-32186.68,3770.7904,10841.0224,16497.208,2325,-1445.7904,-8516.0224,-14172.208,0,,,,0,,,,10703,3820.971,,3513,0,,,
2020-07-22,267112,13709,574735,426149,162961,646514,56093.52,69449.12,82804.72,13355.6,22704.52,32053.44,9024.4,-47069.12,-60424.72,-73780.32,1085,-12270.6,-21619.52,-30968.44,3632.7232,10444.0792,15893.164,2325,-1307.7232,-8119.0792,-13568.164,0,,,,0,,,,10703,3820.971,,3384,0,,,
2020-07-23,257322,12821,557105,426995,162994,648112,54037.62,66903.72,79769.82,12866.1,21872.37,30878.64,9024.4,-45013.22,-57879.32,-70745.42,1085,-11781.1,-20787.37,-29793.64,3499.5792,10061.2902,15310.659,2325,-1174.5792,-7736.2902,-12985.659,0,,,,0,,,,10703,3820.971,,3260,0,,,
2020-07-24,247880,11991,539985,427809,163026,649651,52054.8,64448.8,76842.8,12394,21069.8,29745.6,9024.4,-43030.4,-55424.4,-67818.4,1085,-11309,-19984.8,-28660.6,3371.168,9692.108,14748.86,2325,-1046.168,-7367.108,-12423.86,0,,,,0,,,,10703,3820.971,,3140,0,,,
2020-07-25,238777,11214,523361,428593,163055,651135,50143.17,62082.02,74020.87,11938.85,20296.045,28653.24,9024.4,-41118.77,-53057.62,-64996.47,1085,-10853.85,-19211.045,-27568.24,3247.3672,9336.1807,14207.2315,2325,-922.3672,-7011.1807,-11882.2315,0,,,,0,,,,10703,3820.971,,3025,0,,,
2020-07-26,229999,10487,507222,429348,163083,652565,48299.79,59799.74,71299.69,11499.95,19549.915,27599.88,9024.4,-39275.39,-50775.34,-62275.29,1085,-10414.95,-18464.915,-26514.88,3127.9864,8992.9609,13684.9405,2325,-802.9864,-6667.9609,-11359.9405,0,,,,0,,,,10703,3820.971,,2914,0,,,
2020-07-27,221536,9790,491556,430076,163108,653942,46522.56,57599.36,68676.16,11076.8,18830.56,26584.32,9024.4,-37498.16,-48574.96,-59651.76,1085,-9991.8,-17745.56,-25499.32,3012.8896,8662.0576,13181.392,2325,-687.8896,-6337.0576,-10856.392,0,,,,0,,,,10703,3820.971,,2807,0,,,
2020-07-28,213378,9138,476349,430776,163132,655269,44809.38,55478.28,66147.18,10668.9,18137.13,25605.36,9024.4,-35784.98,-46453.88,-57122.78,1085,-9583.9,-17052.13,-24520.36,2901.9408,8343.0798,12695.991,2325,-576.9408,-6018.0798,-10370.991,0,,,,0,,,,10703,3820.971,,2703,0,,,
2020-07-29,205514,8555,461590,431451,163155,656548,43157.94,53433.64,63709.34,10275.7,17468.69,24661.68,9024.4,-34133.54,-44409.24,-54684.94,1085,-9190.7,-16383.69,-23576.68,2794.9904,8035.5974,12228.083,2325,-469.9904,-5710.5974,-9903.083,0,,,,0,,,,10703,3820.971,,2604,0,,,
2020-07-30,197935,8009,447268,432100,163176,657780,41566.35,51463.1,61359.85,9896.75,16824.475,23752.2,9024.4,-32541.95,-42438.7,-52335.45,1085,-8811.75,-15739.475,-22667.2,2691.916,7739.2585,11777.1325,2325,-366.916,-5414.2585,-9452.1325,0,,,,0,,,,10703,3820.971,,2508,0,,,
2020-07-31,190629,7497,433370,432726,163195,658966,40032.09,49563.54,59094.99,9531.45,16203.465,22875.48,9024.4,-31007.69,-40539.14,-50070.59,1085,-8446.45,-15118.465,-21790.48,2592.5544,7453.5939,11342.4255,2325,-267.5544,-5128.5939,-9017.4255,0,,,,0,,,,10703,3820.971,,2415,0,,,
2020-08-01,183588,7010,419885,433328,163213,660109,38553.48,47732.88,56912.28,9179.4,15604.98,22030.56,9024.4,-29529.08,-38708.48,-47887.88,1085,-8094.4,-14519.98,-20945.56,2496.7968,7178.2908,10923.486,2325,-171.7968,-4853.2908,-8598.486,0,,,,0,,,,10703,3820.971,,2326,0,,,
2020-08-02,176803,6555,406803,433908,163231,661209,37128.63,45968.78,54808.93,8840.15,15028.255,21216.36,9024.4,-28104.23,-36944.38,-45784.53,1085,-7755.15,-13943.255,-20131.36,2404.5208,6912.9973,10519.7785,2325,-79.5208,-4587.9973,-8194.7785,0,,,,0,,,,10703,3820.971,,2240,0,,,
2020-08-03,170265,6129,394112,434466,163247,662269,35755.65,44268.9,52782.15,8513.25,14472.525,20431.8,9024.4,-26731.25,-35244.5,-43757.75,1085,-7428.25,-13387.525,-19346.8,2315.604,6657.3615,10130.7675,2325,9.396,-4332.3615,-7805.7675,0,,,,0,,,,10703,3820.971,,2157,0,,,
2020-08-04,163965,5731,381802,435004,163261,663290,34432.65,42630.9,50829.15,8198.25,13937.025,19675.8,9024.4,-25408.25,-33606.5,-41804.75,1085,-7113.25,-12852.025,-18590.8,2229.924,6411.0315,9755.9175,2325,95.076,-4086.0315,-7430.9175,0,,,,0,,,,10703,3820.971,,2077,0,,,
2020-08-05,157894,5358,369862,435521,163275,664273,33157.74,41052.44,48947.14,7894.7,13420.99,18947.28,9024.4,-24133.34,-32028.04,-39922.74,1085,-6809.7,-12335.99,-17862.28,2147.3584,6173.6554,9394.693,2325,177.6416,-3848.6554,-7069.693,0,,,,0,,,,10703,3820.971,,2000,0,,,
2020-08-06,152046,5010,358282,436020,163288,665219,31929.66,39531.96,47134.26,7602.3,12923.91,18245.52,9024.4,-22905.26,-30507.56,-38109.86,1085,-6517.3,-11838.91,-17160.52,2067.8256,5944.9986,9046.737,2325,257.1744,-3619.9986,-6721.737,0,,,,0,,,,10703,3820.971,,1926,0,,,
2020-08-07,146411,4684,347051,436499,163300,666130,30746.31,38066.86,45387.41,7320.55,12444.935,17569.32,9024.4,-21721.91,-29042.46,-36363.01,1085,-6235.55,-11359.935,-16484.32,1991.1896,5724.6701,8711.4545,2325,333.8104,-3399.6701,-6386.4545,0,,,,0,,,,10703,3820.971,,1855,0,,,
2020-08-08,140983,4380,336161,436961,163312,667008,29606.43,36655.58,43704.73,7049.15,11983.555,16917.96,9024.4,-20582.03,-27631.18,-34680.33,1085,-5964.15,-10898.555,-15832.96,1917.3688,5512.4353,8388.4885,2325,407.6312,-3187.4353,-6063.4885,0,,,,0,,,,10703,3820.971,,1786,0,,,
2020-08-09,135754,4095,325602,437406,163322,667852,28508.34,35296.04,42083.74,6787.7,11539.09,16290.48,9024.4,-19483.94,-26271.64,-33059.34,1085,-5702.7,-10454.09,-15205.48,1846.2544,5307.9814,8077.363,2325,478.7456,-2982.9814,-5752.363,0,,,,0,,,,10703,3820.971,,1720,0,,,
2020-08-10,130717,3829,315364,437834,163332,668665,27450.57,33986.42,40522.27,6535.85,11110.945,15686.04,9024.4,-18426.17,-24962.02,-31497.87,1085,-5450.85,-10025.945,-14601.04,1777.7512,5111.0347,7777.6615,2325,547.2488,-2786.0347,-5452.6615,0,,,,0,,,,10703,3820.971,,1656,0,,,
2020-08-11,125865,3580,305438,438246,163341,669448,26431.65,32724.9,39018.15,6293.25,10698.525,15103.8,9024.4,-17407.25,-23700.5,-29993.75,1085,-5208.25,-9613.525,-14018.8,1711.764,4921.3215,7488.9675,2325,613.236,-2596.3215,-5163.9675,0,,,,0,,,,10703,3820.971,,1595,0,,,
2020-08-12,121191,3348,295815,438643,163350,670201,25450.11,31509.66,37569.21,6059.55,10301.235,14542.92,9024.4,-16425.71,-22485.26,-28544.81,1085,-4974.55,-9216.235,-13457.92,1648.1976,4738.5681,7210.8645,2325,676.8024,-2413.5681,-4885.8645,0,,,,0,,,,10703,3820.971,,1536,0,,,
2020-08-13,116690,3133,286487,439025,163358,670926,24504.9,30339.4,36173.9,5834.5,9918.65,14002.8,9024.4,-15480.5,-21315,-27149.5,1085,-4749.5,-8833.65,-12917.8,1586.984,4562.579,6943.055,2325,738.016,-2237.579,-4618.055,0,,,,0,,,,10703,3820.971,,1479,0,,,
2020-08-14,112354,2931,277445,439392,163365,671624,23594.34,29212.04,34829.74,5617.7,9550.09,13482.48,9024.4,-14569.94,-20187.64,-25805.34,1085,-4532.7,-8465.09,-12397.48,1528.0144,4393.0414,6685.063,2325,796.9856,-2068.0414,-4360.063,0,,,,0,,,,10703,3820.971,,1424,0,,,
2020-08-15,108179,2743,268681,439746,163372,672296,22717.59,28126.54,33535.49,5408.95,9195.215,12981.48,9024.4,-13693.19,-19102.14,-24511.09,1085,-4323.95,-8110.215,-11896.48,1471.2344,4229.7989,6436.6505,2325,853.7656,-1904.7989,-4111.6505,0,,,,0,,,,10703,3820.971,,1371,0,,,
2020-08-16,104158,2567,260187,440087,163379,672942,21873.18,27081.08,32288.98,5207.9,8853.43,12498.96,9024.4,-12848.78,-18056.68,-23264.58,1085,-4122.9,-7768.43,-11413.96,1416.5488,4072.5778,6197.401,2325,908.4512,-1747.5778,-3872.401,0,,,,0,,,,10703,3820.971,,1320,0,,,
2020-08-17,100285,2402,251954,440415,163385,673564,21059.85,26074.1,31088.35,5014.25,8524.225,12034.2,9024.4,-12035.45,-17049.7,-22063.95,1085,-3929.25,-7439.225,-10949.2,1363.876,3921.1435,5966.9575,2325,961.124,-1596.1435,-3641.9575,0,,,,0,,,,10703,3820.971,,1271,0,,,
2020-08-18,96556,2244,243976,440731,163391,674162,20276.76,25104.56,29932.36,4827.8,8207.26,11586.72,9024.4,-11252.36,-16080.16,-20907.96,1085,-3742.8,-7122.26,-10501.72,1313.1616,3775.3396,5745.082,2325,1011.8384,-1450.3396,-3420.082,0,,,,0,,,,10703,3820.971,,1224,0,,,
2020-08-19,92965,2094,236244,441035,163396,674853,19522.65,24170.9,28819.15,4648.25,7902.025,11155.8,9024.4,-10498.25,-15146.5,-19794.75,1085,-3563.25,-6817.025,-10070.8,1264.324,3634.9315,5531.4175,2325,1060.676,-1309.9315,-3206.4175,0,,,,0,,,,10703,3820.971,,1178,0,,,
2020-08-20,89506,1953,228752,441327,163401,675532,18796.26,23271.56,27746.86,4475.3,7608.01,10740.72,9024.4,-9771.86,-14247.16,-18722.46,1085,-3390.3,-6523.01,-9655.72,1217.2816,3499.6846,5325.607,2325,1107.7184,-1174.6846,-3000.607,0,,,,0,,,,10703,3820.971,,1134,0,,,
2020-08-21,86176,1826,221493,441609,163405,676187,18096.96,22405.76,26714.56,4308.8,7324.96,10341.12,9024.4,-9072.56,-13381.36,-17690.16,1085,-3223.8,-6239.96,-9256.12,1171.9936,3369.4816,5127.472,2325,1153.0064,-1044.4816,-2802.472,0,,,,0,,,,10703,3820.971,,1092,0,,,
2020-08-22,82970,1707,214459,441880,163410,676820,17423.7,21572.2,25720.7,4148.5,7052.45,9956.4,9024.4,-8399.3,-12547.8,-16696.3,1085,-3063.5,-5967.45,-8871.4,1128.392,3244.127,4936.715,2325,1196.608,-919.127,-2611.715,0,,,,0,,,,10703,3820.971,,1051,0,,,
2020-08-23,79882,1596,207643,442141,163414,677430,16775.22,20769.32,24763.42,3994.1,6789.97,9585.84,9024.4,-7750.82,-11744.92,-15739.02,1085,-2909.1,-5704.97,-8500.84,1086.3952,3123.3862,4752.979,2325,1238.6048,-798.3862,-2427.979,0,,,,0,,,,10703,3820.971,,1012,0,,,
2020-08-24,76909,1492,201041,442392,163417,678019,16150.89,19996.34,23841.79,3845.45,6537.265,9229.08,9024.4,-7126.49,-10971.94,-14817.39,1085,-2760.45,-5452.265,-8144.08,1045.9624,3007.1419,4576.0855,2325,1279.0376,-682.1419,-2251.0855,0,,,,0,,,,10703,3820.971,,975,0,,,
2020-08-25,74047,1394,194644,442634,163421,678588,15549.87,19252.22,22954.57,3702.35,6293.995,8885.64,9024.4,-6525.47,-10227.82,-13930.17,1085,-2617.35,-5208.995,-7800.64,1007.0392,2895.2377,4405.7965,2325,1317.9608,-570.2377,-2080.7965,0,,,,0,,,,10703,3820.971,,938,0,,,
2020-08-26,71291,1303,188446,442866,163424,679136,14971.11,18535.66,22100.21,3564.55,6059.735,8554.92,9024.4,-5946.71,-9511.26,-13075.81,1085,-2479.55,-4974.735,-7469.92,969.5576,2787.4781,4241.8145,2325,1355.4424,-462.4781,-1916.8145,0,,,,0,,,,10703,3820.971,,904,0,,,
2020-08-27,68638,1218,182443,443090,163427,679665,14413.98,17845.88,21277.78,3431.9,5834.23,8236.56,9024.4,-5389.58,-8821.48,-12253.38,1085,-2346.9,-4749.23,-7151.56,933.4768,2683.7458,4083.961,2325,1391.5232,-358.7458,-1758.961,0,,,,0,,,,10703,3820.971,,870,0,,,
2020-08-28,66083,1139,176628,443306,163430,680176,13877.43,17181.58,20485.73,3304.15,5617.055,7929.96,9024.4,-4853.03,-8157.18,-11461.33,1085,-2219.15,-4532.055,-6844.96,898.7288,2583.8453,3931.9385,2325,1426.2712,-258.8453,-1606.9385,0,,,,0,,,,10703,3820.971,,838,0,,,
2020-08-29,63623,1065,170994,443513,163433,680669,13360.83,16541.98,19723.13,3181.15,5407.955,7634.76,9024.4,-4336.43,-7517.58,-10698.73,1085,-2096.15,-4322.955,-6549.76,865.2728,2487.6593,3785.5685,2325,1459.7272,-162.6593,-1460.5685,0,,,,0,,,,10703,3820.971,,806,0,,,
2020-08-30,61255,995,165538,443713,163435,681144,12863.55,15926.3,18989.05,3062.75,5206.675,7350.6,9024.4,-3839.15,-6901.9,-9964.65,1085,-1977.75,-4121.675,-6265.6,833.068,2395.0705,3644.6725,2325,1491.932,-70.0705,-1319.6725,0,,,,0,,,,10703,3820.971,,776,0,,,
2020-08-31,58975,930,160253,443905,163437,681603,12384.75,15333.5,18282.25,2948.75,5012.875,7077,9024.4,-3360.35,-6309.1,-9257.85,1085,-1863.75,-3927.875,-5992,802.06,2305.9225,3509.0125,2325,1522.94,19.0775,-1184.0125,0,,,,0,,,,10703,3820.971,,748,0,,,
2020-09-01,56780,870,155134,444090,163440,682046,11923.8,14762.8,17601.8,2839,4826.3,6813.6,9024.4,-2899.4,-5738.4,-8577.4,1085,-1754,-3741.3,-5728.6,772.208,2220.098,3378.41,2325,1552.792,104.902,-1053.41,0,,,,0,,,,10703,3820.971,,720,0,,,
2020-09-02,54667,813,150176,444269,163442,682473,11480.07,14213.42,16946.77,2733.35,4646.695,6560.04,9024.4,-2455.67,-5189.02,-7922.37,1085,-1648.35,-3561.695,-5475.04,743.4712,2137.4797,3252.6865,2325,1581.5288,187.5203,-927.6865,0,,,,0,,,,10703,3820.971,,693,0,,,
2020-09-03,52633,760,145375,444440,163444,682852,11052.93,13684.58,16316.23,2631.65,4473.805,6315.96,9024.4,-2028.53,-4660.18,-7291.83,1085,-1546.65,-3388.805,-5230.96,715.8088,2057.9503,3131.6635,2325,1609.1912,267.0497,-806.6635,0,,,,0,,,,10703,3820.971,,667,0,,,
2020-09-04,50675,710,140725,444605,163445,683126,10641.75,13175.5,15709.25,2533.75,4307.375,6081,9024.4,-1617.35,-4151.1,-6684.85,1085,-1448.75,-3222.375,-4996,689.18,1981.3925,3015.1625,2325,1635.82,343.6075,-690.1625,0,,,,0,,,,10703,3820.971,,642,0,,,
2020-09-05,48789,664,136221,444764,163447,683390,10245.69,12685.14,15124.59,2439.45,4147.065,5854.68,9024.4,-1221.29,-3660.74,-6100.19,1085,-1354.45,-3062.065,-4769.68,663.5304,1907.6499,2902.9455,2325,1661.4696,417.3501,-577.9455,0,,,,0,,,,10703,3820.971,,618,0,,,
2020-09-06,46974,621,131860,444917,163448,683643,9864.54,12213.24,14561.94,2348.7,3992.79,5636.88,9024.4,-840.14,-3188.84,-5537.54,1085,-1263.7,-2907.79,-4551.88,638.8464,1836.6834,2794.953,2325,1686.1536,488.3166,-469.953,0,,,,0,,,,10703,3820.971,,596,0,,,
2020-09-07,45227,580,127636,445064,163450,683887,9497.67,11759.02,14020.37,2261.35,3844.295,5427.24,9024.4,-473.27,-2734.62,-4995.97,1085,-1176.35,-2759.295,-4342.24,615.0872,1768.3757,2691.0065,2325,1709.9128,556.6243,-366.0065,0,,,,0,,,,10703,3820.971,,573,0,,,
2020-09-08,43545,542,123547,445206,163451,684120,9144.45,11321.7,13498.95,2177.25,3701.325,5225.4,9024.4,-120.05,-2297.3,-4474.55,1085,-1092.25,-2616.325,-4140.4,592.212,1702.6095,2590.9275,2325,1732.788,622.3905,-265.9275,0,,,,0,,,,10703,3820.971,,552,0,,,
2020-09-09,41926,507,119587,445342,163452,684345,8804.46,10900.76,12997.06,2096.3,3563.71,5031.12,9024.4,219.94,-1876.36,-3972.66,1085,-1011.3,-2478.71,-3946.12,570.1936,1639.3066,2494.597,2325,1754.8064,685.6934,-169.597,0,,,,0,,,,10703,3820.971,,532,0,,,
2020-09-10,40367,474,115752,445474,163454,684561,8477.07,10495.42,12513.77,2018.35,3431.195,4844.04,9024.4,547.33,-1471.02,-3489.37,1085,-933.35,-2346.195,-3759.04,548.9912,1578.3497,2401.8365,2325,1776.0088,746.6503,-76.8365,0,,,,0,,,,10703,3820.971,,512,0,,,
2020-09-11,38866,443,112039,445600,163455,684768,8161.86,10105.16,12048.46,1943.3,3303.61,4663.92,9024.4,862.54,-1080.76,-3024.06,1085,-858.3,-2218.61,-3578.92,528.5776,1519.6606,2312.527,2325,1796.4224,805.3394,12.473,0,,,,0,,,,10703,3820.971,,493,0,,,
2020-09-12,37421,414,108443,445722,163456,684968,7858.41,9729.46,11600.51,1871.05,3180.785,4490.52,9024.4,1165.99,-705.06,-2576.11,1085,-786.05,-2095.785,-3405.52,508.9256,1463.1611,2226.5495,2325,1816.0744,861.8389,98.4505,0,,,,0,,,,10703,3820.971,,474,0,,,
2020-09-13,36031,387,104962,445839,163457,685159,7566.51,9368.06,11169.61,1801.55,3062.635,4323.72,9024.4,1457.89,-343.66,-2145.21,1085,-716.55,-1977.635,-3238.72,490.0216,1408.8121,2143.8445,2325,1834.9784,916.1879,181.1555,0,,,,0,,,,10703,3820.971,,457,0,,,
2020-09-14,34692,362,101592,445951,163457,685343,7285.32,9019.92,10754.52,1734.6,2948.82,4163.04,9024.4,1739.08,4.48,-1730.12,1085,-649.6,-1863.82,-3078.04,471.8112,1356.4572,2064.174,2325,1853.1888,968.5428,260.826,0,,,,0,,,,10703,3820.971,,440,0,,,
2020-09-15,33403,338,98328,446060,163458,685520,7014.63,8684.78,10354.93,1670.15,2839.255,4008.36,9024.4,2009.77,339.62,-1330.53,1085,-585.15,-1754.255,-2923.36,454.2808,1306.0573,1987.4785,2325,1870.7192,1018.9427,337.5215,0,,,,0,,,,10703,3820.971,,424,0,,,
2020-09-16,32163,316,95169,446164,163459,685690,6754.23,8362.38,9970.53,1608.15,2733.855,3859.56,9024.4,2270.17,662.02,-946.13,1085,-523.15,-1648.855,-2774.56,437.4168,1257.5733,1913.6985,2325,1887.5832,1067.4267,411.3015,0,,,,0,,,,10703,3820.971,,408,0,,,
2020-09-17,30969,295,92110,446265,163460,685853,6503.49,8051.94,9600.39,1548.45,2632.365,3716.28,9024.4,2520.91,972.46,-575.99,1085,-463.45,-1547.365,-2631.28,421.1784,1210.8879,1842.6555,2325,1903.8216,1114.1121,482.3445,0,,,,0,,,,10703,3820.971,,393,0,,,
2020-09-18,29819,276,89148,446362,163460,686009,6261.99,7752.94,9243.89,1490.95,2534.615,3578.28,9024.4,2762.41,1271.46,-219.49,1085,-405.95,-1449.615,-2493.28,405.5384,1165.9229,1774.2305,2325,1919.4616,1159.0771,550.7695,0,,,,0,,,,10703,3820.971,,378,0,,,
2020-09-19,28712,258,86281,446455,163461,686160,6029.52,7465.12,8900.72,1435.6,2440.52,3445.44,9024.4,2994.88,1559.28,123.68,1085,-350.6,-1355.52,-2360.44,390.4832,1122.6392,1708.364,2325,1934.5168,1202.3608,616.636,0,,,,0,,,,10703,3820.971,,364,0,,,
2020-09-20,27647,241,83506,446545,163462,686304,5805.87,7188.22,8570.57,1382.35,2349.995,3317.64,9024.4,3218.53,1836.18,453.83,1085,-297.35,-1264.995,-2232.64,375.9992,1080.9977,1644.9965,2325,1949.0008,1244.0023,680.0035,0,,,,0,,,,10703,3820.971,,351,0,,,
2020-09-21,26621,226,80819,446631,163462,686443,5590.41,6921.46,8252.51,1331.05,2262.785,3194.52,9024.4,3433.99,2102.94,771.89,1085,-246.05,-1177.785,-2109.52,362.0456,1040.8811,1583.9495,2325,1962.9544,1284.1189,741.0505,0,,,,0,,,,10703,3820.971,,338,0,,,
2020-09-22,25634,211,78217,446714,163463,686576,5383.14,6664.84,7946.54,1281.7,2178.89,3076.08,9024.4,3641.26,2359.56,1077.86,1085,-196.7,-1093.89,-1991.08,348.6224,1002.2894,1525.223,2325,1976.3776,1322.7106,799.777,0,,,,0,,,,10703,3820.971,,325,0,,,
2020-09-23,24684,197,75699,446794,163463,686705,5183.64,6417.84,7652.04,1234.2,2098.14,2962.08,9024.4,3840.76,2606.56,1372.36,1085,-149.2,-1013.14,-1877.08,335.7024,965.1444,1468.698,2325,1989.2976,1359.8556,856.302,0,,,,0,,,,10703,3820.971,,313,0,,,
2020-09-24,23769,184,73261,446871,163464,686828,4991.49,6179.94,7368.39,1188.45,2020.365,2852.28,9024.4,4032.91,2844.46,1656.01,1085,-103.45,-935.365,-1767.28,323.2584,929.3679,1414.2555,2325,2001.7416,1395.6321,910.7445,0,,,,0,,,,10703,3820.971,,302,0,,,
2020-09-25,22888,172,70901,446945,163464,686946,4806.48,5950.88,7095.28,1144.4,1945.48,2746.56,9024.4,4217.92,3073.52,1929.12,1085,-59.4,-860.48,-1661.56,311.2768,894.9208,1361.836,2325,2013.7232,1430.0792,963.164,0,,,,0,,,,10703,3820.971,,290,0,,,
2020-09-26,22040,160,68617,447017,163464,687059,4628.4,5730.4,6832.4,1102,1873.4,2644.8,9024.4,4396,3294,2192,1085,-17,-788.4,-1559.8,299.744,861.764,1311.38,2325,2025.256,1463.236,1013.62,0,,,,0,,,,10703,3820.971,,280,0,,,
2020-09-27,21224,150,66406,447085,163465,687168,4457.04,5518.24,6579.44,1061.2,1804.04,2546.88,9024.4,4567.36,3506.16,2444.96,1085,23.8,-719.04,-1461.88,288.6464,829.8584,1262.828,2325,2036.3536,1495.1416,1062.172,0,,,,0,,,,10703,3820.971,,269,0,,,
2020-09-28,20438,140,64265,447152,163465,687273,4291.98,5313.88,6335.78,1021.9,1737.23,2452.56,9024.4,4732.42,3710.52,2688.62,1085,63.1,-652.23,-1367.56,277.9568,799.1258,1216.061,2325,2047.0432,1525.8742,1108.939,0,,,,0,,,,10703,3820.971,,259,0,,,
2020-09-29,19681,130,62194,447215,163465,687374,4133.01,5117.06,6101.11,984.05,1672.885,2361.72,9024.4,4891.39,3907.34,2923.29,1085,100.95,-587.885,-1276.72,267.6616,769.5271,1171.0195,2325,2057.3384,1555.4729,1153.9805,0,,,,0,,,,10703,3820.971,,250,0,,,
2020-09-30,18953,121,60188,447277,163466,687470,3980.13,4927.78,5875.43,947.65,1611.005,2274.36,9024.4,5044.27,4096.62,3148.97,1085,137.35,-526.005,-1189.36,257.7608,741.0623,1127.7035,2325,2067.2392,1583.9377,1197.2965,0,,,,0,,,,10703,3820.971,,241,0,,,
2020-10-01,18252,113,58247,447336,163466,687563,3832.92,4745.52,5658.12,912.6,1551.42,2190.24,9024.4,5191.48,4278.88,3366.28,1085,172.4,-466.42,-1105.24,248.2272,713.6532,1085.994,2325,2076.7728,1611.3468,1239.006,0,,,,0,,,,10703,3820.971,,232,0,,,
2020-10-02,17577,106,56368,447393,163466,687652,3691.17,4570.02,5448.87,878.85,1494.045,2109.24,9024.4,5333.23,4454.38,3575.53,1085,206.15,-409.045,-1024.24,239.0472,687.2607,1045.8315,2325,2085.9528,1637.7393,1279.1685,0,,,,0,,,,10703,3820.971,,223,0,,,
2020-10-03,16927,99,54549,447447,163466,687769,3554.67,4401.02,5247.37,846.35,1438.795,2031.24,9024.4,5469.73,4623.38,3777.03,1085,238.65,-353.795,-946.24,230.2072,661.8457,1007.1565,2325,2094.7928,1663.1543,1317.8435,0,,,,0,,,,10703,3820.971,,215,0,,,
2020-10-04,16302,92,52789,447500,163467,687904,3423.42,4238.52,5053.62,815.1,1385.67,1956.24,9024.4,5600.98,4785.88,3970.78,1085,269.9,-300.67,-871.24,221.7072,637.4082,969.969,2325,2103.2928,1687.5918,1355.031,0,,,,0,,,,10703,3820.971,,207,0,,,
2020-10-05,15700,86,51085,447551,163467,688035,3297,4082,4867,785,1334.5,1884,9024.4,5727.4,4942.4,4157.4,1085,300,-249.5,-799,213.52,613.87,934.15,2325,2111.48,1711.13,1390.85,0,,,,0,,,,10703,3820.971,,199,0,,,
